roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
256,ACC412,UBa/HIMS01/13/0055,ACCOUNTANCY,400,2,2013/2014,,69,3,6,,
257,ACC412,UBa/HIMS01/13/0064,ACCOUNTANCY,400,2,2013/2014,,83,4,6,,
258,ACC412,UBa/HIMS01/13/0065,ACCOUNTANCY,400,2,2013/2014,,,,6,,
259,ACY 201,HIMS/01/13/0108,ACCOUNTANCY,200,1,2013/2014,15,41,,3,0,0
260,ACY 201,HIMS/01/13/0158,ACCOUNTANCY,200,1,2013/2014,15,,,3,195,0
261,ACY 201,HIMS/01/13/0391,ACCOUNTANCY,200,1,2013/2014,22,36,,3,207,0
262,ACY 201,HIMS/01/13/0397,ACCOUNTANCY,200,1,2013/2014,24,40,,3,0,0
263,ACY 201,HIMS/01/13/0432,ACCOUNTANCY,200,1,2013/2014,15,27,,3,240,0
264,ACY 201,HIMS/01/13/0074,ACCOUNTANCY,200,1,2013/2014,23,59,,3,186,0
265,ACY 201,HIMS/01/13/0109,ACCOUNTANCY,200,1,2013/2014,16,30,,3,180,0
266,ACY 201,HIMS/01/13/0138,ACCOUNTANCY,200,1,2013/2014,20,45,,3,159,0
267,ACY 201,HIMS/01/13/0001,ACCOUNTANCY,200,1,2013/2014,,,F,3,213,0
268,ACY 201,HIMS/01/13/0003,ACCOUNTANCY,200,1,2013/2014,23,56,,3,0,0
269,ACY 201,HIMS/01/13/0005,ACCOUNTANCY,200,1,2013/2014,14,15,,3,168,0
270,ACY 201,HIMS/01/13/0014,ACCOUNTANCY,200,1,2013/2014,18,52,,3,174,0
271,ACY 201,HIMS/01/13/0015,ACCOUNTANCY,200,1,2013/2014,21,28,,3,171,0
272,ACY 201,HIMS/01/13/0030,ACCOUNTANCY,200,1,2013/2014,22,34,,3,123,0
273,ACY 201,HIMS/01/13/0040,ACCOUNTANCY,200,1,2013/2014,20,40,,3,246,0
274,ACY 201,HIMS/01/13/0051,ACCOUNTANCY,200,1,2013/2014,26,46,,3,159,0
275,ACY 201,HIMS/01/13/0054,ACCOUNTANCY,200,1,2013/2014,15,28,,3,213,0
276,ACY 201,HIMS/01/13/0055,ACCOUNTANCY,200,1,2013/2014,16,18,,3,189,0
277,ACY 201,HIMS/01/13/0065,ACCOUNTANCY,200,1,2013/2014,21,40,,3,177,0
278,ACY 201,HIMS/01/13/0066,ACCOUNTANCY,200,1,2013/2014,26,53,,3,183,0
279,ACY 201,HIMS/01/13/0067,ACCOUNTANCY,200,1,2013/2014,26,43,,3,219,0
280,ACY 201,HIMS/01/13/0068,ACCOUNTANCY,200,1,2013/2014,20,33,,3,198,0
281,ACY 201,HIMS/01/13/0069,ACCOUNTANCY,200,1,2013/2014,22,29,30.6,3,162,0
282,ACY 201,HIMS/01/13/0071,ACCOUNTANCY,200,1,2013/2014,,,0,3,174,0
283,ACY 201,HIMS/01/13/0077,ACCOUNTANCY,200,1,2013/2014,23,24,28.2,3,0,0
284,ACY 201,HIMS/01/13/0085,ACCOUNTANCY,200,1,2013/2014,,,0,3,177,0
285,ACY 201,HIMS/01/13/0097,ACCOUNTANCY,200,1,2013/2014,21,50,42.6,3,0,0
286,ACY 201,HIMS/01/13/0098,ACCOUNTANCY,200,1,2013/2014,27,44,42.6,3,183,0
287,ACY 201,HIMS/01/13/0100,ACCOUNTANCY,200,1,2013/2014,16,23,23.4,3,192,0
288,ACY 201,HIMS/01/13/0104,ACCOUNTANCY,200,1,2013/2014,7,8,9,3,150,0
289,ACY 201,HIMS/01/13/0115,ACCOUNTANCY,200,1,2013/2014,19,29,28.8,3,150,0
290,ACY 201,HIMS/01/13/0117,ACCOUNTANCY,200,1,2013/2014,14,26,24,3,195,0
291,ACY 201,HIMS/01/13/0122,ACCOUNTANCY,200,1,2013/2014,25,33,34.8,3,195,0
292,ACY 201,HIMS/01/13/0129,ACCOUNTANCY,200,1,2013/2014,21,40,36.6,3,207,0
293,ACY 201,HIMS/01/13/0136,ACCOUNTANCY,200,1,2013/2014,18,33,30.6,3,204,0
294,ACY 201,HIMS/01/13/0146,ACCOUNTANCY,200,1,2013/2014,26,55,48.6,3,162,0
295,ACY 201,HIMS/01/13/0147,ACCOUNTANCY,200,1,2013/2014,26,43,41.4,3,192,0
296,ACY 201,HIMS/01/13/0148,ACCOUNTANCY,200,1,2013/2014,13,23,21.6,3,180,0
297,ACY 201,HIMS/01/13/0149,ACCOUNTANCY,200,1,2013/2014,24,49,43.8,3,150,0
298,ACY 201,HIMS/01/13/0151,ACCOUNTANCY,200,1,2013/2014,24,59,49.8,3,216,0
299,ACY 201,HIMS/01/13/0153,ACCOUNTANCY,200,1,2013/2014,23,36,35.4,3,204,0
300,ACY 201,HIMS/01/13/0156,ACCOUNTANCY,200,1,2013/2014,18,50,40.8,3,51,0
301,ACY 201,HIMS/01/13/0160,ACCOUNTANCY,200,1,2013/2014,18,29,28.2,3,168,0
302,ACY 201,HIMS/01/13/0161,ACCOUNTANCY,200,1,2013/2014,26,43,41.4,3,168,0
303,ACY 201,HIMS/01/13/0174,ACCOUNTANCY,200,1,2013/2014,20,36,33.6,3,174,0
304,ACY 201,HIMS/01/13/0183,ACCOUNTANCY,200,1,2013/2014,23,52,45,3,207,0
305,ACY 201,HIMS/01/13/0208,ACCOUNTANCY,200,1,2013/2014,27,36,37.8,3,222,0
306,ACY 201,HIMS/01/13/0209,ACCOUNTANCY,200,1,2013/2014,24,40,38.4,3,192,0
307,ACY 201,HIMS/01/13/0213,ACCOUNTANCY,200,1,2013/2014,16,36,31.2,3,174,0
308,ACY 201,HIMS/01/13/0215,ACCOUNTANCY,200,1,2013/2014,27,40,,3,186,0
309,ACY 201,HIMS/01/13/0221,ACCOUNTANCY,200,1,2013/2014,20,24,26.4,3,201,0
310,ACY 201,HIMS/01/13/0225,ACCOUNTANCY,200,1,2013/2014,23,40,37.8,3,174,0
311,ACY 201,HIMS/01/13/0226,ACCOUNTANCY,200,1,2013/2014,,,0,3,171,0
312,ACY 201,HIMS/01/13/0227,ACCOUNTANCY,200,1,2013/2014,14,23,22.2,3,0,0
313,ACY 201,HIMS/01/13/0232,ACCOUNTANCY,200,1,2013/2014,12,16,16.8,3,162,0
314,ACY 201,HIMS/01/13/0235,ACCOUNTANCY,200,1,2013/2014,26,36,37.2,3,189,0
315,ACY 201,HIMS/01/13/0241,ACCOUNTANCY,200,1,2013/2014,,,0,3,219,0
316,ACY 201,HIMS/01/13/0244,ACCOUNTANCY,200,1,2013/2014,13,42,33,3,0,0
317,ACY 201,HIMS/01/13/0249,ACCOUNTANCY,200,1,2013/2014,23,46,41.4,3,150,0
318,ACY 201,HIMS/01/13/0253,ACCOUNTANCY,200,1,2013/2014,17,40,34.2,3,198,0
319,ACY 201,HIMS/01/13/0258,ACCOUNTANCY,200,1,2013/2014,26,48,44.4,3,240,0
320,ACY 201,HIMS/01/13/0260,ACCOUNTANCY,200,1,2013/2014,7,40,28.2,3,222,0
321,ACY 201,HIMS/01/13/0261,ACCOUNTANCY,200,1,2013/2014,24,37,36.6,3,168,0
322,ACY 201,HIMS/01/13/0279,ACCOUNTANCY,200,1,2013/2014,7,25,19.2,3,225,0
323,ACY 201,HIMS/01/13/0281,ACCOUNTANCY,200,1,2013/2014,16,22,22.8,3,150,0
324,ACY 201,HIMS/01/13/0282,ACCOUNTANCY,200,1,2013/2014,21,37,34.8,3,186,0
325,ACY 201,HIMS/01/13/0284,ACCOUNTANCY,200,1,2013/2014,21,28,29.4,3,207,0
326,ACY 201,HIMS/01/13/0285,ACCOUNTANCY,200,1,2013/2014,5,28,19.8,3,186,0
327,ACY 201,HIMS/01/13/0286,ACCOUNTANCY,200,1,2013/2014,19,35,32.4,3,183,0
328,ACY 201,HIMS/01/13/0293,ACCOUNTANCY,200,1,2013/2014,16,30,27.6,3,222,0
329,ACY 201,HIMS/01/13/0294,ACCOUNTANCY,200,1,2013/2014,15,10,15,3,108,0
330,ACY 201,HIMS/01/13/0296,ACCOUNTANCY,200,1,2013/2014,22,30,31.2,3,186,0
331,ACY 201,HIMS/01/13/0308,ACCOUNTANCY,200,1,2013/2014,20,31,30.6,3,156,0
332,ACY 201,HIMS/01/13/0318,ACCOUNTANCY,200,1,2013/2014,21,47,40.8,3,225,0
333,ACY 201,HIMS/01/13/0323,ACCOUNTANCY,200,1,2013/2014,26,40,39.6,3,213,0
334,ACY 201,HIMS/01/13/0332,ACCOUNTANCY,200,1,2013/2014,23,41,38.4,3,201,0
335,ACY 201,HIMS/01/13/0337,ACCOUNTANCY,200,1,2013/2014,19,29,28.8,3,126,0
336,ACY 201,HIMS/01/13/0341,ACCOUNTANCY,200,1,2013/2014,18,40,34.8,3,0,0
337,ACY 201,HIMS/01/13/0346,ACCOUNTANCY,200,1,2013/2014,17,21,22.8,3,168,0
338,ACY 201,HIMS/01/13/0352,ACCOUNTANCY,200,1,2013/2014,23,44,40.2,3,192,0
339,ACY 201,HIMS/01/13/0353,ACCOUNTANCY,200,1,2013/2014,10,10,12,3,162,0
340,ACY 201,HIMS/01/13/0356,ACCOUNTANCY,200,1,2013/2014,16,14,18,3,174,0
341,ACY 201,HIMS/01/13/0366,ACCOUNTANCY,200,1,2013/2014,8,20,16.8,3,0,0
342,ACY 201,HIMS/01/13/0368,ACCOUNTANCY,200,1,2013/2014,25,32,34.2,3,183,0
343,ACY 201,HIMS/01/13/0377,ACCOUNTANCY,200,1,2013/2014,22,40,37.2,3,0,0
344,ACY 201,HIMS/01/13/0384,ACCOUNTANCY,200,1,2013/2014,22,40,37.2,3,198,0
345,ACY 201,HIMS/01/13/0385,ACCOUNTANCY,200,1,2013/2014,26,60,51.6,3,192,0
346,ACY 201,HIMS/01/13/0390,ACCOUNTANCY,200,1,2013/2014,,,0,3,183,0
347,ACY 201,HIMS/01/13/0392,ACCOUNTANCY,200,1,2013/2014,17,28,27,3,0,0
348,ACY 201,HIMS/01/13/0395,ACCOUNTANCY,200,1,2013/2014,20,46,39.6,3,45,0
349,ACY 201,HIMS/01/13/0406,ACCOUNTANCY,200,1,2013/2014,,,0,3,180,0
350,ACY 201,HIMS/01/13/0412,ACCOUNTANCY,200,1,2013/2014,15,27,25.2,3,0,0
351,ACY 201,HIMS/01/13/0414,ACCOUNTANCY,200,1,2013/2014,7,16,13.8,3,237,0
352,ACY 201,HIMS/01/13/0417,ACCOUNTANCY,200,1,2013/2014,18,18,21.6,3,189,0
353,ACY 201,HIMS/01/13/0421,ACCOUNTANCY,200,1,2013/2014,26,40,39.6,3,246,0
354,ACY 201,HIMS/01/13/0435,ACCOUNTANCY,200,1,2013/2014,26,47,43.8,3,177,0
355,ACY 201,HIMS/01/13/0436,ACCOUNTANCY,200,1,2013/2014,26,49,45,3,201,0
356,ACY 201,HIMS/01/13/0441,ACCOUNTANCY,200,1,2013/2014,,,0,3,75,0
357,ACY 201,HIMS/01/13/0459,ACCOUNTANCY,200,1,2013/2014,17,21,22.8,3,0,0
358,ACY 201,HIMS/01/13/0466,ACCOUNTANCY,200,1,2013/2014,15,35,30,3,210,0
359,ACY 201,HIMS/01/13/0467,ACCOUNTANCY,200,1,2013/2014,20,25,27,3,207,0
360,ACY 201,HIMS/01/13/0469,ACCOUNTANCY,200,1,2013/2014,5,8,7.8,3,201,0
361,ACY 201,HIMS/01/13/0470,ACCOUNTANCY,200,1,2013/2014,14,19,19.8,3,126,0
362,ACY 201,HIMS/01/13/0476,ACCOUNTANCY,200,1,2013/2014,21,40,36.6,3,183,0
363,ACY 201,HIMS/01/13/0485,ACCOUNTANCY,200,1,2013/2014,17,27,26.4,3,225,0
364,ACY 201,HIMS/01/13/0486,ACCOUNTANCY,200,1,2013/2014,12,19,18.6,3,189,0
365,ACY 201,HIMS/01/13/0487,ACCOUNTANCY,200,1,2013/2014,26,43,41.4,3,213,0
366,ACY 201,HIMS/01/13/0490,ACCOUNTANCY,200,1,2013/2014,15,31,27.6,3,207,0
367,ACY 201,HIMS/01/13/0502,ACCOUNTANCY,200,1,2013/2014,13,36,29.4,3,147,0
368,ACY 201,HIMS/01/13/0004,ACCOUNTANCY,200,1,2013/2014,21.5,41,37.5,3,153,0
369,ACY 201,HIMS/01/13/0239,ACCOUNTANCY,200,1,2013/2014,21.5,60,48.9,3,183,0
370,ACY 201,HIMS/05/13/0461,ACCOUNTANCY,200,1,2013/2014,,,0,3,228,0
371,ACY 201,HIMS/01/13/0462,ACCOUNTANCY,200,1,2013/2014,27,42,41.4,3,0,0
372,ACY 201,HIMS/01/13/0478,ACCOUNTANCY,200,1,2013/2014,24,46,42,3,189,0
373,ACY 201,HIMS/01/13/0044,ACCOUNTANCY,200,1,2013/2014,26,43,41.4,3,252,0
374,ACY 201,HIMS/01/14/0503,ACCOUNTANCY,200,1,2013/2014,17.5,40,34.5,3,186,0
375,ACY 201,HIMS/01/14/0408,ACCOUNTANCY,200,1,2013/2014,16,31,28.2,3,189,0
376,ACY 201,HIMS/01/14/0025,ACCOUNTANCY,200,1,2013/2014,23,38,36.6,3,165,0
377,ACY 201,HIMS/01/14/0007,ACCOUNTANCY,200,1,2013/2014,24,48,43.2,3,213,0
378,ACY 201,HIMS/01/14/0505,ACCOUNTANCY,200,1,2013/2014,,,0,3,234,0
379,ACY 201,HIMS/01/13/0002,ACCOUNTANCY,200,1,2013/2014,16,35,30.6,3,0,0
380,ACY 201,HIMS/01/14/0518,ACCOUNTANCY,200,1,2013/2014,14,25,23.4,3,225,0
381,ACY 201,HIMS/01/14/0509,ACCOUNTANCY,200,1,2013/2014,12,10,13.2,3,198,0
382,ACY 201,HIMS/01/12/0512,ACCOUNTANCY,200,1,2013/2014,15,35,30,3,210,0
383,ACY 201,HIMS/01/14/0522,ACCOUNTANCY,200,1,2013/2014,,,0,3,159,0
384,ACY 201,HIMS/01/14/0524,ACCOUNTANCY,200,1,2013/2014,,,0,3,129,0
385,ACY 201,HIMS/01/14/0525,ACCOUNTANCY,200,1,2013/2014,,,0,3,183,0
386,ACY 201,HIMS/02/13/0319,BANKING AND FINANCE,200,1,2013/2014,,,F,3,0,0
387,ACY 201,HIMS/02/13/0058,BANKING AND FINANCE,200,1,2013/2014,7,36,25.8,3,0,0
388,ACY 201,HIMS/04/13/0180,BANKING AND FINANCE,200,1,2013/2014,16,36,31.2,3,183,0
389,ACY 201,HIMS/02/13/0192,BANKING AND FINANCE,200,1,2013/2014,16,44,36,3,0,0
390,ACY 201,HIMS/02/13/0259,BANKING AND FINANCE,200,1,2013/2014,7,47,32.4,3,153,0
391,ACY 201,HIMS/02/13/0263,BANKING AND FINANCE,200,1,2013/2014,11,33,26.4,3,0,0
392,ACY 201,HIMS/02/13/0274,BANKING AND FINANCE,200,1,2013/2014,15,,9,3,0,0
393,ACY 201,HIMS/02/13/0325,BANKING AND FINANCE,200,1,2013/2014,14,41,33,3,192,0
394,ACY 201,HIMS/02/13/0336,BANKING AND FINANCE,200,1,2013/2014,24,51,,3,0,0
395,ACY 201,HIMS/02/13/0342,BANKING AND FINANCE,200,1,2013/2014,11,,6.6,3,165,0
396,ACY 201,HIMS/02/13/0380,BANKING AND FINANCE,200,1,2013/2014,18,44,37.2,3,0,0
397,ACY 201,HIMS/02/13/0388,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
398,ACY 201,HIMS/02/13/0425,BANKING AND FINANCE,200,1,2013/2014,7,43,30,3,261,0
399,ACY 201,HIMS/02/13/0012,BANKING AND FINANCE,200,1,2013/2014,21,33,32.4,3,0,0
400,ACY 201,HIMS/02/13/0016,BANKING AND FINANCE,200,1,2013/2014,14,34,28.8,3,0,0
401,ACY 201,HIMS/02/13/0019,BANKING AND FINANCE,200,1,2013/2014,20,24,26.4,3,144,0
402,ACY 201,HIMS/02/13/0020,BANKING AND FINANCE,200,1,2013/2014,16,37,31.8,3,177,0
403,ACY 201,HIMS/02/13/0023,BANKING AND FINANCE,200,1,2013/2014,17,28,27,3,0,0
404,ACY 201,HIMS/02/13/0037,BANKING AND FINANCE,200,1,2013/2014,15,39,32.4,3,159,0
405,ACY 201,HIMS/02/13/0038,BANKING AND FINANCE,200,1,2013/2014,20,31,30.6,3,0,0
406,ACY 201,HIMS/02/13/0041,BANKING AND FINANCE,200,1,2013/2014,19,45,,3,0,0
407,ACY 201,HIMS/02/13/0045,BANKING AND FINANCE,200,1,2013/2014,23,46,41.4,3,144,0
408,ACY 201,HIMS/02/13/0046,BANKING AND FINANCE,200,1,2013/2014,13,21,20.4,3,204,0
409,ACY 201,HIMS/02/13/0056,BANKING AND FINANCE,200,1,2013/2014,22,31,31.8,3,150,0
410,ACY 201,HIMS/02/13/0569,BANKING AND FINANCE,200,1,2013/2014,21,37,34.8,3,219,0
411,ACY 201,HIMS/02/13/0060,BANKING AND FINANCE,200,1,2013/2014,11,,6.6,3,0,0
412,ACY 201,HIMS/02/13/0063,BANKING AND FINANCE,200,1,2013/2014,25,39,38.4,3,144,0
413,ACY 201,HIMS/02/13/0064,BANKING AND FINANCE,200,1,2013/2014,15,23,22.8,3,156,0
414,ACY 201,HIMS/02/13/0070,BANKING AND FINANCE,200,1,2013/2014,18,34,31.2,3,183,0
415,ACY 201,HIMS/02/13/0072,BANKING AND FINANCE,200,1,2013/2014,22,48,42,3,171,0
416,ACY 201,HIMS/02/13/0076,BANKING AND FINANCE,200,1,2013/2014,19,27,27.6,3,177,0
417,ACY 201,HIMS/02/13/0083,BANKING AND FINANCE,200,1,2013/2014,17,40,34.2,3,138,0
418,ACY 201,HIMS/02/13/0090,BANKING AND FINANCE,200,1,2013/2014,,,0,3,207,0
419,ACY 201,HIMS/02/13/0091,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
420,ACY 201,HIMS/02/13/0095,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
421,ACY 201,HIMS/02/13/0101,BANKING AND FINANCE,200,1,2013/2014,20,31,30.6,3,0,0
422,ACY 201,HIMS/02/13/0102,BANKING AND FINANCE,200,1,2013/2014,29,47,45.6,3,192,0
423,ACY 201,HIMS/02/13/0103,BANKING AND FINANCE,200,1,2013/2014,26,55,48.6,3,162,0
424,ACY 201,HIMS/02/13/0118,BANKING AND FINANCE,200,1,2013/2014,21,35,33.6,3,192,0
425,ACY 201,HIMS/02/13/0120,BANKING AND FINANCE,200,1,2013/2014,25,59,50.4,3,168,0
426,ACY 201,HIMS/02/13/0121,BANKING AND FINANCE,200,1,2013/2014,19,36,33,3,51,0
427,ACY 201,HIMS/02/13/0124,BANKING AND FINANCE,200,1,2013/2014,16,23,23.4,3,162,0
428,ACY 201,HIMS/02/13/0126,BANKING AND FINANCE,200,1,2013/2014,14,37,30.6,3,189,0
429,ACY 201,HIMS/02/13/0128,BANKING AND FINANCE,200,1,2013/2014,20,44,38.4,3,0,0
430,ACY 201,HIMS/02/13/0130,BANKING AND FINANCE,200,1,2013/2014,16,31,28.2,3,0,0
431,ACY 201,HIMS/02/13/0132,BANKING AND FINANCE,200,1,2013/2014,12,,7.2,3,165,0
432,ACY 201,HIMS/02/13/0140,BANKING AND FINANCE,200,1,2013/2014,20,36,33.6,3,0,0
433,ACY 201,HIMS/02/13/0145,BANKING AND FINANCE,200,1,2013/2014,23,43,39.6,3,207,0
434,ACY 201,HIMS/02/13/0150,BANKING AND FINANCE,200,1,2013/2014,23,43,39.6,3,0,0
435,ACY 201,HIMS/02/13/0154,BANKING AND FINANCE,200,1,2013/2014,14,28,25.2,3,0,0
436,ACY 201,HIMS/02/13/0163,BANKING AND FINANCE,200,1,2013/2014,16,29,27,3,0,0
437,ACY 201,HIMS/02/13/0166,BANKING AND FINANCE,200,1,2013/2014,8,,4.8,3,114,0
438,ACY 201,HIMS/02/13/0169,BANKING AND FINANCE,200,1,2013/2014,14,34,28.8,3,0,0
439,ACY 201,HIMS/02/13/0172,BANKING AND FINANCE,200,1,2013/2014,16,32,28.8,3,108,0
440,ACY 201,HIMS/02/13/0173,BANKING AND FINANCE,200,1,2013/2014,13,14,16.2,3,150,0
441,ACY 201,HIMS/02/13/0187,BANKING AND FINANCE,200,1,2013/2014,16,28,26.4,3,0,0
442,ACY 201,HIMS/02/13/0190,BANKING AND FINANCE,200,1,2013/2014,15,42,34.2,3,0,0
443,ACY 201,HIMS/02/13/0194,BANKING AND FINANCE,200,1,2013/2014,17,24,24.6,3,0,0
444,ACY 201,HIMS/02/13/0196,BANKING AND FINANCE,200,1,2013/2014,24,30,32.4,3,0,0
445,ACY 201,HIMS/02/13/0198,BANKING AND FINANCE,200,1,2013/2014,28,45,43.8,3,0,0
446,ACY 201,HIMS/02/13/0200,BANKING AND FINANCE,200,1,2013/2014,21,49,42,3,0,0
447,ACY 201,HIMS/02/13/0202,BANKING AND FINANCE,200,1,2013/2014,15,32,28.2,3,0,0
448,ACY 201,HIMS/02/13/0211,BANKING AND FINANCE,200,1,2013/2014,15,14,17.4,3,132,0
449,ACY 201,HIMS/02/13/0214,BANKING AND FINANCE,200,1,2013/2014,16,15,18.6,3,0,0
450,ACY 201,HIMS/02/13/0216,BANKING AND FINANCE,200,1,2013/2014,,,0,3,192,0
451,ACY 201,HIMS/02/13/0217,BANKING AND FINANCE,200,1,2013/2014,21,43,38.4,3,0,0
452,ACY 201,HIMS/02/13/0222,BANKING AND FINANCE,200,1,2013/2014,18,15,19.8,3,198,0
453,ACY 201,HIMS/02/13/0228,BANKING AND FINANCE,200,1,2013/2014,,,0,3,135,0
454,ACY 201,HIMS/02/13/0234,BANKING AND FINANCE,200,1,2013/2014,25,33,34.8,3,0,0
455,ACY 201,HIMS/02/13/0237,BANKING AND FINANCE,200,1,2013/2014,14,36,30,3,0,0
456,ACY 201,HIMS/02/13/0246,BANKING AND FINANCE,200,1,2013/2014,25,47,43.2,3,0,0
457,ACY 201,HIMS/02/13/0248,BANKING AND FINANCE,200,1,2013/2014,15,19,20.4,3,180,0
458,ACY 201,HIMS/02/13/0252,BANKING AND FINANCE,200,1,2013/2014,20,41,36.6,3,0,0
459,ACY 201,HIMS/02/13/0254,BANKING AND FINANCE,200,1,2013/2014,15,27,25.2,3,177,0
460,ACY 201,HIMS/02/13/0255,BANKING AND FINANCE,200,1,2013/2014,19,38,34.2,3,165,0
461,ACY 201,HIMS/02/13/0266,BANKING AND FINANCE,200,1,2013/2014,17,27,26.4,3,153,0
462,ACY 201,HIMS/02/13/0269,BANKING AND FINANCE,200,1,2013/2014,19,,11.4,3,153,0
463,ACY 201,HIMS/02/13/0270,BANKING AND FINANCE,200,1,2013/2014,26,48,44.4,3,0,0
464,ACY 201,HIMS/02/13/0277,BANKING AND FINANCE,200,1,2013/2014,9,22,18.6,3,0,0
465,ACY 201,HIMS/02/13/0280,BANKING AND FINANCE,200,1,2013/2014,17,31,28.8,3,45,0
466,ACY 201,HIMS/02/13/0289,BANKING AND FINANCE,200,1,2013/2014,15,31,27.6,3,0,0
467,ACY 201,HIMS/02/13/0292,BANKING AND FINANCE,200,1,2013/2014,15,20,21,3,0,0
468,ACY 201,HIMS/02/13/0298,BANKING AND FINANCE,200,1,2013/2014,16,29,27,3,0,0
469,ACY 201,HIMS/02/13/0302,BANKING AND FINANCE,200,1,2013/2014,9,15,14.4,3,90,0
470,ACY 201,HIMS/02/13/0303,BANKING AND FINANCE,200,1,2013/2014,26,36,37.2,3,0,0
471,ACY 201,HIMS/02/13/0304,BANKING AND FINANCE,200,1,2013/2014,18,53,42.6,3,129,0
472,ACY 201,HIMS/02/13/0305,BANKING AND FINANCE,200,1,2013/2014,23,38,36.6,3,192,0
473,ACY 201,HIMS/02/13/0313,BANKING AND FINANCE,200,1,2013/2014,23,36,35.4,3,195,0
474,ACY 201,HIMS/02/13/0322,BANKING AND FINANCE,200,1,2013/2014,18,41,35.4,3,0,0
475,ACY 201,HIMS/02/13/0334,BANKING AND FINANCE,200,1,2013/2014,,,0,3,153,0
476,ACY 201,HIMS/02/13/0343,BANKING AND FINANCE,200,1,2013/2014,22,48,42,3,0,0
477,ACY 201,HIMS/02/13/0348,BANKING AND FINANCE,200,1,2013/2014,14,,8.4,3,54,0
478,ACY 201,HIMS/02/13/0355,BANKING AND FINANCE,200,1,2013/2014,12,28,24,3,0,0
479,ACY 201,HIMS/02/13/0359,BANKING AND FINANCE,200,1,2013/2014,14,29,25.8,3,48,0
480,ACY 201,HIMS/02/13/0367,BANKING AND FINANCE,200,1,2013/2014,24,,14.4,3,0,0
481,ACY 201,HIMS/02/13/0371,BANKING AND FINANCE,200,1,2013/2014,20,30,30,3,0,0
482,ACY 201,HIMS/02/13/0372,BANKING AND FINANCE,200,1,2013/2014,13,52,39,3,159,0
483,ACY 201,HIMS/02/13/0376,BANKING AND FINANCE,200,1,2013/2014,23,38,36.6,3,189,0
484,ACY 201,HIMS/02/13/0394,BANKING AND FINANCE,200,1,2013/2014,20,30,30,3,0,0
485,ACY 201,HIMS/02/13/0400,BANKING AND FINANCE,200,1,2013/2014,14,14,16.8,3,189,0
486,ACY 201,HIMS/02/13/0401,BANKING AND FINANCE,200,1,2013/2014,17,35,31.2,3,0,0
487,ACY 201,HIMS/02/13/0402,BANKING AND FINANCE,200,1,2013/2014,9,39,28.8,3,138,0
488,ACY 201,HIMS/02/13/0403,BANKING AND FINANCE,200,1,2013/2014,18,33,30.6,3,174,0
489,ACY 201,HIMS/02/13/0416,BANKING AND FINANCE,200,1,2013/2014,21,42,37.8,3,0,0
490,ACY 201,HIMS/02/13/0418,BANKING AND FINANCE,200,1,2013/2014,22,47,41.4,3,0,0
491,ACY 201,HIMS/02/13/0420,BANKING AND FINANCE,200,1,2013/2014,18,27,27,3,0,0
492,ACY 201,HIMS/02/13/0423,BANKING AND FINANCE,200,1,2013/2014,20,37,34.2,3,0,0
493,ACY 201,HIMS/02/13/0430,BANKING AND FINANCE,200,1,2013/2014,18,40,34.8,3,0,0
494,ACY 201,HIMS/02/13/0437,BANKING AND FINANCE,200,1,2013/2014,17,33,30,3,0,0
495,ACY 201,HIMS/02/13/0446,BANKING AND FINANCE,200,1,2013/2014,16,28,26.4,3,0,0
496,ACY 201,HIMS/02/13/0447,BANKING AND FINANCE,200,1,2013/2014,17,30,28.2,3,141,0
497,ACY 201,HIMS/02/13/0448,BANKING AND FINANCE,200,1,2013/2014,18,51,41.4,3,123,0
498,ACY 201,HIMS/02/13/0455,BANKING AND FINANCE,200,1,2013/2014,18,37,33,3,0,0
499,ACY 201,HIMS/02/13/0463,BANKING AND FINANCE,200,1,2013/2014,14,25,23.4,3,0,0
500,ACY 201,HIMS/02/13/0471,BANKING AND FINANCE,200,1,2013/2014,,,0,3,216,0
501,ACY 201,HIMS/02/13/0472,BANKING AND FINANCE,200,1,2013/2014,16,27,25.8,3,0,0
502,ACY 201,HIMS/02/13/0474,BANKING AND FINANCE,200,1,2013/2014,21,40,36.6,3,0,0
503,ACY 201,HIMS/02/13/0479,BANKING AND FINANCE,200,1,2013/2014,,,0,3,171,0
504,ACY 201,HIMS/02/13/0483,BANKING AND FINANCE,200,1,2013/2014,,,0,3,162,0
505,ACY 201,HIMS/02/13/0504,BANKING AND FINANCE,200,1,2013/2014,23,44,,3,0,0
506,ACY 201,HIMS/02/13/0278,BANKING AND FINANCE,200,1,2013/2014,16,17,19.8,3,192,0
507,ACY 201,HIMS/02/13/0345,BANKING AND FINANCE,200,1,2013/2014,16,23,23.4,3,171,0
508,ACY 201,HIMS/02/13/0408,BANKING AND FINANCE,200,1,2013/2014,16,,9.6,3,201,0
509,ACY 201,HIMS/02/13/0488,BANKING AND FINANCE,200,1,2013/2014,15,30,27,3,0,0
510,ACY 201,HIMS/02/13/0035,BANKING AND FINANCE,200,1,2013/2014,,,0,3,0,0
511,ACY 201,HIMS/02/13/0387,BANKING AND FINANCE,200,1,2013/2014,,,0,3,162,0
